en,es
This is like Odysseus when he's hearing the song.,Esto es como Odiseo cuando escucha la canción.
"He just wants to get to the front row.He just thinks about the here and now and the immediate gratification.But then there's this other self, the future self.","Solo quiere llegar a la primera fila.Simplemente piensa en el aqu y ahora y en la gratificación inmediata.Pero luego hay este otro yo, el yo futuro."
This is Odysseus as an old man who wants nothing more than to retire in a sunny villa with his wife Penelope outside of Ithaca -- the other one.,"Este es Odiseo como un viejo hombre que no quiere nada más que retirarse en una villa solitaria con su esposa Penelope fuera de Ithaca, el otro."
So why do we need commitment devices?,Por qué necesitamos dispositivos de compromiso?
"Well resisting temptation is hard, as the 19th century English economist Nassau William Senior said, ""To abstain from the enjoyment which is in our power, or to seek distant rather than immediate results, are among the most painful exertions of the human w","Bueno, resistir la tentación es difcil, como dijo el economista inglés del siglo XIX Nassau William Senior, ""Se abstener de la disfruta que está en nuestro poder, o buscar resultados distantes en lugar de resultados inmediatos, están entre las ejerciciones más dolorosas del womb humano."
"If you set goals for yourself and you're like a lot of other people, you probably realize it's not that your goals are physically impossible that's keeping you from achieving them, it's that you lack the self-discipline to stick to them.","Si te escrito objetivos para ti mismo y eres como muchas otras personas, probablemente te da cuenta de que no es que tus objetivos son fsicamente imposibles lo que te impide lograrlos, sino que te faltas la autodisciplina para mantenerlos."
It's physically possible to lose weight.,Es fsicamente posible perder peso.
It's physically possible to exercise more.,Es fsicamente posible ejercitar más.
But resisting temptation is hard.,Pero resistir la tentación es difcil.
The other reason that it's difficult to resist temptation is because it's an unequal battle between the present self and the future self.,La otra razón por la que es difcil resistir la tentación es porque es una batalla inigual entre el yo presente y el yo futuro.
"I mean, let's face it, the present self is present.It's in control.It's in power right now.It has these strong, heroic arms that can lift doughnuts into your mouth.","Quiero decir, enfrentamoslo, el yo presente está presente.Está en control.Está en el poder ahora mismo.Tiene estos brazos fuertes y heroos que pueden levantar naranjas en la boca."
And the future self is not even around.It's off in the future.It's weak.It doesn't even have a lawyer present.There's nobody to stick up for the future self.,Y el yo del futuro ni siquiera está alrededor.Está en el futuro.Es débil.Ni siquiera tiene un abogado presente.No hay nadie que se enfrentar por el yo del futuro.
And so the present self can trounce all over its dreams.,Y as el yo presente puede oscurar todos sus sueos.
"So there's this battle between the two selves that's being fought, and we need commitment devices to level the playing field between the two.","As que hay esta batalla entre los dos s mismos que está luchando, y necesitamos dispositivos de compromiso para nivelar el campo de juego entre los dos."
Now I'm a big fan of commitment devices actually.,Soy un gran fan de dispositivos de compromiso.
"Tying yourself to the mast is the oldest one, but there are other ones such as locking a credit card away with a key or not bringing junk food into the house so you won't eat it or unplugging your Internet connection so you can use your computer.","Titarse al masto es el más antiguo, pero hay otras como bloquear una tarjeta de crédito con una clave o no llevar comida en la casa para no comerla o desplazar la conexión a Internet para que puedan usar la computadora."
I was creating commitment devices of my own long before I knew what they were.,Estaba creando dispositivos de compromiso mucho antes de saber qué eran.
"So when I was a starving post-doc at Columbia University, I was deep in a publish-or-perish phase of my career.I had to write five pages a day towards papers or I would have to give up five dollars.And when you try to execute these commitment devices, you ","As que cuando estaba en hambre postdoctoral en la Universidad de Columbia, estaba profundamente en una fase de publicación o perisho de mi carrera.Tuve que escribir cinco páginas al da hacia artculos o tendra que renunciar a cinco dólares.Y cuando tratas de ejecutar estos dispositivos de compromiso, Uds."
Because it's not that easy to get rid of five dollars.,Porque no es tan fácil deshacerse de cinco dólares.
"I mean, you can't burn it; that's illegal.","Quiero decir, no puedes quemarlo; eso es ilegal."
"And I thought, well I could give it to a charity or give it to my wife or something like that.","Y pensé, bueno, podra darlo a una organización caritativa o darlo a mi esposa o algo as."
"But then I thought, oh, I'm sending myself mixed messages.","Pero entonces pensé, oh, me estoy enviando mensajes mixtes."
"Because not writing is bad, but giving to charity is good.","Porque no escribir es malo, pero dar a la caridad es bueno."
So then I would kind of justify not writing by giving a gift.,As que entonces justificara no escribir dando un regalo.
"And then I kind of flipped that around and thought, well I could give it to the neo-Nazis.","Y luego logramo y pensé, bueno, podra darlo a los neo-nazis."
"But then I was like, that's more bad than writing is good, and so that wouldn't work.","Pero entonces me dije, eso es más malo que escribir es bueno, y as que eso no funcionara."
"So ultimately, I just decided I would leave it in an envelope on the subway.","As que, en ltima instancia, decid que lo dejara en una envelopa en el metro."
"Sometimes a good person would find it, sometimes a bad person would find it.","A veces una buena persona lo encontrara, a veces una mala persona lo encontrara."
"On average, it was just a completely pointless exchange of money that I would regret.","En promedio, fue sólo un intercambio completamente sin puntos de dinero que pedira."
 Such it is with commitment devices.,Esto es con dispositivos de compromiso.
"But despite my like for them, there's two nagging concerns that I've always had about commitment devices, and you might feel this if you use them yourself.","Pero a pesar de mi gusto por ellos, hay dos preocupaciones aparentas que siempre he tenido sobre los dispositivos de compromiso, y pueden sentirlo si los usan a s mismos."
"So the first is, when you've got one of these devices going, such as this contract to write everyday or pay, it's just a constant reminder that you have no self-control.","As que la primera es que cuando hay uno de estos dispositivos, como este contrato para escribir cada da o pagar, es solo un recordado constante de que no hay autocontrol."
"You're just telling yourself, ""Without you, commitment device, I am nothing, I have no self-discipline.""","Se están diciendo: ""Sin ti, dispositivo de compromiso, no soy nada, no tengo autodisciplina""."
"And then when you're ever in a situation where you don't have a commitment device in place -- like, ""Oh my God, that person's offering me a doughnut, and I have no defense mechanism,"" -- you just eat it.","Y luego cuando uno está en una situación donde no tiene un dispositivo de compromiso, como: ""Dios mo, esa persona me ofrece una naranja, y no tengo mecanismo de defensa"", solo lo come."
