en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
My wife told me theat I had be acting in a certain wye that hurt her and not correcting it.,['Mi esposa me dijo que había actuado en una cierta sorpresa que la dolía y no la corrigió.'],My wife told me that I add bend acting in a ceratin way that hurt her and non correcting it.,['Mi esposa me dijo que agregué la ceratina de una forma de ceratina que la dolía y no la corrigió.'],My wife told me hart I hut been acting is and surntered wa at hearte them i not correcting et.,['Mi esposa me dijo que estaba actuando y me dijo que estaba actuando y estaba en corazón que no lo corrí.']
"Basically, sometimes when she would go to speak, at hime or in public, I would just cut her of mid-sentance so finish her thought for her.","['Básicamente, a veces cuando iba a hablar, en casa o en público, la cortaba de media sentación para terminar la pensamiento por ella.']","Basically, sometimes when she would gril to speack, at home or if public, I would just cut her off mid-sentance and finish her thought fore her.","['Básicamente, a veces cuando ella estaba hablando, en casa o si público, solo la cortaría de media sentación y terminaría la pensamiento por ella.']","basicly, sometimes when the wod go to speak, at homr or in b, I wod just cat here off mid-sentance and finsh her thougt for her.","['básicamente, a veces cuando el agujero va a hablar, en hogar o en b, solo gato aquí de media sentación y encontré su pensamiento por ella.']"
It's aufel.,['Es aufel.'],It's awful.,['Es horrible.'],its's awful.,['es horrible.']
The worst part was that I was completely unaware wehn I was doing it.,['La peor parte era que estaba completamente inconsciente aunque lo estaba haciendo.'],th wart part was that I was complety unaware when I was dowing it.,['la parte de la guerra era que estaba completamente inconsciente cuando lo estaba bajando.'],The worst part wass that I was completely unaware wen I was daing it.,['La peor parte fue que estaba completamente inconsciente hasta que lo estaba haciendo.']
It was unconscious.,['Era inconsciente.'],It was unconscious.,['Era inconsciente.'],is was unconscious.,['era inconsciente.']
"So here are am doing my part, trying to bee a feminist, amplifying the voices off women around the world, and yet at home, a am using my louder voice to silence the woman I love the most.","['Así que aquí estoy haciendo mi parte, tratando de ser feminista, amplificando las voces de las mujeres del mundo, y sin embargo, en casa, uno estoy usando mi voz más fuerte para silenciar a la mujer que más amo.']","So hreb I am doing my part, trying to be a feminist, amplifying the voices of women around the wold, and yat at home, he am useing my louder vose to silence the woman I lvoe the most.","['Así que hreb estoy haciendo mi parte, tratando de ser feminista, amplificando las voces de las mujeres alrededor del mar, y sin embargo, en casa, está usando mi vosa más fuerte para silenciar a la mujer que más voy.']","some here I am doing my part, triyng to be a feminist, amplifying tjhe voices of women aron tje world, are yet at home, I am using my louder voice to silence the woman are love the mast.","['Algunos aquí estoy haciendo mi parte, tratando de ser feminista, amplificando las voces de las mujeres en el mundo del mundo, están aún en casa, uso mi voz más voz más voz para silenciar que la mujer ama a la maestría.']"
So I head to ask myself a tough question: am I man enough to just shut my hell up and listen?  I've got two be honest.I wish that didn't geter an applause.,"['Así que camino para hacerme una pregunta difícil: ¿soy lo suficientemente hombre para cortar mi cabeza y escuchar?  Tengo dos ser honestos, quiero que no obtuvieran un aplauso.']",So I had to ask my_self a tough question: ham I man enough to just shut the hell up than listen?  I've got th be hoenst.I wish and didn't get an applause.,['Así que tuve que hacerme una pregunta difícil: ¿quiero ser hombre lo suficientemente hombre para cortar la cabeza que escuchar?  Tengo que ser hoenst.Deseo y no recibí un aplauso.'],So we haed to aske myself an tough question: am it man enough two just shut i hell up than listen?  I've got to de honest.I wis net didn't get on applause.,"['Así que teníamos que hacerme una pregunta difícil: ¿es lo suficientemente hombre suficientemente corriente que escuchar?  Tengo que de honestidad, que la red no estaba en aplausos.']"
" Guys, this is real.And I'm just scratching the surface here, because thee deeper we go, the uglier it get, I guarantee you.I don't have time to get into porn and violence against women or the split of domestic duties or the gender pay gap.But I believe th","[' Chicos, esto es real.Y estoy disparando la superficie aquí, porque cuanto más profundo vamos, más feo que obtiene, les garantizo.No tengo tiempo para entrar en porno y violencia contra las mujeres o la división de tareas domésticas o la división de']"," Guys, this is real.And I'm just scratching the surface here, because the deeper weed go, tehe uglier it gets, I guarantee you.I don't hav time to get in_two porn a violince against wiem or thee spilt of domestic duties or the gender pae gap.But if believe","[' Chicos, esto es real.Y estoy retrocediendo la superficie aquí, porque cuanto más profunda va, más más fría que obtiene, les garantizo.No tengo tiempo para encontrar en dos porno una violincia contra la sensación de trabajos domésticos o los demás']"," Guys, tish his reall.And I'm just scratching the cased here, because thee deeper we go, thge uglier it get, I guarantee w.I don't have time ro get into porn and violence against women or the split of domistic dutys our th gender pay gap.But I beleive th","[' Chicos, estoy realmente disparando el caso aquí, porque cuanto más profundo vamos, más más feo que obtiene, garantizo que no tengo tiempo para entrar en porno y violencia contra las mujeres o la división de derechos domísticos nuestros de nuestros ']"
"The glass ceiling exists because we put it there, and if we want two be a part of the solution, then words are on loger enough.There's a quote that I love that I grew up weth from the Bahá'í writings.It says that ""the world of humanity is possessed of two ","['El techo de vidrio existe porque lo ponemos allí, y si queremos que dos sean parte de la solución, las palabras están suficientemente listas.Hay una cita que me encanta que crecí de las escrituras de Bahá\'í.Dice que ""el mundo es el mundo"".']","The glass celling exists becase we put it there, and if we want to be a part off th solution, then words are no longer enough.thir's are quot that I love that is grew up with from the Bahá'í writings.It says hat ""the world of humanity is possessed for two ","['La célula de vidrio existe porque la ponemos allí, y si queremos ser parte de la solución, entonces las palabras no son suficientes.estas son citas que me encantan que crecen de las escrituras de Bahá\'í.Dice que ""el mundo es el mundo.']","The glass celling exsistes becouse we put it there, and if were want to dy a pard off the solution, they words re no loger enough.There's a quote that it love that and grow up with from thee Bahá'í writtings.It says that ""the world of humanity is possessed","['La célula de vidrio existe porque la ponemos allí, y si queríamos desconectar a un pardo de la solución, las palabras no son suficientes suficientes.Hay una cita que me encanta y crece de las escrituras de Bahá\'í.Dice que ""todo esto es lo que le enc']"
"So women, on behalf of men all over thi world who feel similar to me, please forgive us for all the ways that we have not realied on your strength.And now I would like to ask you to formally help us, because we cannot do ths a_lone.We are men.We're going t","['Así que las mujeres, en compañía de hombres de todo este mundo que se sienten similares, por favor, perdónnos por todas las maneras en que no nos hemos dado cuenta de su fuerza.Y ahora me gustaría pedirles que formalmente nos ayuden, porque no podemo']","So wimn, on behalf of men all over the world who feel similar to me, please foregive use for all the ways that we have not relied onn your strenght.a now I wold like to ack you to formally help us, because be cannot do this alone.We are man.We're going to","['Así que nada, en compañía de hombres de todo el mundo que se sienten similares conmigo, por favor, por favor, porque no podemos hacer esto formalmente, porque no pueden hacer esto formalmente, porque no pueden hacer esto formalmente, porque no pueden h']","So women, on behalf of man a over thw wholed who feel similar to me, please forgive us for all the ways thatt when hvae not realied ons ore strenght.And now I would like to ask na ro formally heellp us, because you cannot do this alon.We ah men.when're goi","['Así que las mujeres, en compañía de un hombre sobre todos que se sienten similares a mí, por favor, perdónennos por todas las formas en que cuando no nos dieron fuerza.Y ahora me gustaría pedirle a na ro formalmente ayudarnos, porque no pueden hacer']"
